ANO_PUBLIC_ID,POP_PERSPECTIVE_FK,ANO_COMPONENT_NAME
EMAPA:25298,"Whole mouse","T2 ventral root"
EMAPA:19543,"Whole mouse","T2 vertebra"
EMAPA:25478,"Whole mouse","T2 vertebra centrum"
EMAPA:25481,"Whole mouse","T2 vertebra neural arch"
EMAPA:25480,"Whole mouse","T2 vertebral canal"
EMAPA:19359,"Whole mouse","T2 vertebral cartilage condensation"
EMAPA:19331,"Whole mouse","T2 vertebral pre-cartilage condensation"
EMAPA:19498,"Whole mouse","T3 annulus fibrosus"
EMAPA:25299,"Whole mouse","T3 dorsal root"
EMAPA:25176,"Whole mouse","T3 dorsal root ganglion"
EMAPA:19496,"Whole mouse","T3 intervertebral disc"
EMAPA:26597,"Whole mouse","T3 mixed spinal nerve"
EMAPA:25490,"Whole mouse","T3 neural arch lamina"
EMAPA:25491,"Whole mouse","T3 neural arch pedicle"
EMAPA:25493,"Whole mouse","T3 neural arch transverse process"
EMAPA:19497,"Whole mouse","T3 nucleus pulposus"
EMAPA:19531,"Whole mouse","T3 rib"
EMAPA:19412,"Whole mouse","T3 rib cartilage condensation"
EMAPA:25709,"Whole mouse","T3 rib costal cartilage"
EMAPA:25710,"Whole mouse","T3 rib head cartilage"
EMAPA:25711,"Whole mouse","T3 rib neck cartilage"
EMAPA:19371,"Whole mouse","T3 rib pre-cartilage condensation"
EMAPA:26629,"Whole mouse","T3 rib shaft non-ossified region"
EMAPA:26627,"Whole mouse","T3 rib shaft ossified region"
EMAPA:25242,"Whole mouse","T3 segmental spinal nerve"
EMAPA:25300,"Whole mouse","T3 ventral root"
EMAPA:19544,"Whole mouse","T3 vertebra"
EMAPA:25486,"Whole mouse","T3 vertebra centrum"
EMAPA:25489,"Whole mouse","T3 vertebra neural arch"
EMAPA:25488,"Whole mouse","T3 vertebral canal"
EMAPA:19360,"Whole mouse","T3 vertebral cartilage condensation"
EMAPA:19332,"Whole mouse","T3 vertebral pre-cartilage condensation"
EMAPA:19501,"Whole mouse","T4 annulus fibrosus"
EMAPA:25301,"Whole mouse","T4 dorsal root"
EMAPA:25177,"Whole mouse","T4 dorsal root ganglion"
EMAPA:19499,"Whole mouse","T4 intervertebral disc"
EMAPA:26599,"Whole mouse","T4 mixed spinal nerve"
EMAPA:25498,"Whole mouse","T4 neural arch lamina"
EMAPA:25499,"Whole mouse","T4 neural arch pedicle"
EMAPA:25501,"Whole mouse","T4 neural arch transverse process"
EMAPA:19500,"Whole mouse","T4 nucleus pulposus"
EMAPA:19532,"Whole mouse","T4 rib"
EMAPA:19413,"Whole mouse","T4 rib cartilage condensation"
EMAPA:25712,"Whole mouse","T4 rib costal cartilage"
EMAPA:25713,"Whole mouse","T4 rib head cartilage"
EMAPA:25714,"Whole mouse","T4 rib neck cartilage"
EMAPA:19372,"Whole mouse","T4 rib pre-cartilage condensation"
EMAPA:26633,"Whole mouse","T4 rib shaft non-ossified region"
EMAPA:26631,"Whole mouse","T4 rib shaft ossified region"
EMAPA:25243,"Whole mouse","T4 segmental spinal nerve"
EMAPA:25302,"Whole mouse","T4 ventral root"
EMAPA:19545,"Whole mouse","T4 vertebra"
EMAPA:25494,"Whole mouse","T4 vertebra centrum"
EMAPA:25497,"Whole mouse","T4 vertebra neural arch"
EMAPA:25496,"Whole mouse","T4 vertebral canal"
EMAPA:19361,"Whole mouse","T4 vertebral cartilage condensation"
EMAPA:19333,"Whole mouse","T4 vertebral pre-cartilage condensation"
EMAPA:19504,"Whole mouse","T5 annulus fibrosus"
EMAPA:25303,"Whole mouse","T5 dorsal root"
EMAPA:25179,"Whole mouse","T5 dorsal root ganglion"
EMAPA:19502,"Whole mouse","T5 intervertebral disc"
EMAPA:26601,"Whole mouse","T5 mixed spinal nerve"
EMAPA:25506,"Whole mouse","T5 neural arch lamina"
EMAPA:25507,"Whole mouse","T5 neural arch pedicle"
EMAPA:25509,"Whole mouse","T5 neural arch transverse process"
EMAPA:19503,"Whole mouse","T5 nucleus pulposus"
EMAPA:19533,"Whole mouse","T5 rib"
EMAPA:19414,"Whole mouse","T5 rib cartilage condensation"
EMAPA:25715,"Whole mouse","T5 rib costal cartilage"
EMAPA:25716,"Whole mouse","T5 rib head cartilage"
EMAPA:25717,"Whole mouse","T5 rib neck cartilage"
EMAPA:19373,"Whole mouse","T5 rib pre-cartilage condensation"
EMAPA:26637,"Whole mouse","T5 rib shaft non-ossified region"
EMAPA:26635,"Whole mouse","T5 rib shaft ossified region"
EMAPA:25244,"Whole mouse","T5 segmental spinal nerve"
EMAPA:25304,"Whole mouse","T5 ventral root"
EMAPA:19546,"Whole mouse","T5 vertebra"
EMAPA:25502,"Whole mouse","T5 vertebra centrum"
EMAPA:25505,"Whole mouse","T5 vertebra neural arch"
EMAPA:25504,"Whole mouse","T5 vertebral canal"
EMAPA:19362,"Whole mouse","T5 vertebral cartilage condensation"
EMAPA:19334,"Whole mouse","T5 vertebral pre-cartilage condensation"
EMAPA:19507,"Whole mouse","T6 annulus fibrosus"
EMAPA:25305,"Whole mouse","T6 dorsal root"
EMAPA:25178,"Whole mouse","T6 dorsal root ganglion"
EMAPA:19505,"Whole mouse","T6 intervertebral disc"
EMAPA:26603,"Whole mouse","T6 mixed spinal nerve"
EMAPA:25514,"Whole mouse","T6 neural arch lamina"
EMAPA:25515,"Whole mouse","T6 neural arch pedicle"
EMAPA:25517,"Whole mouse","T6 neural arch transverse process"
EMAPA:19506,"Whole mouse","T6 nucleus pulposus"
EMAPA:19534,"Whole mouse","T6 rib"
EMAPA:19452,"Whole mouse","T6 rib cartilage condensation"
EMAPA:25718,"Whole mouse","T6 rib costal cartilage"
EMAPA:25719,"Whole mouse","T6 rib head cartilage"
EMAPA:25720,"Whole mouse","T6 rib neck cartilage"
EMAPA:19394,"Whole mouse","T6 rib pre-cartilage condensation"
EMAPA:26641,"Whole mouse","T6 rib shaft non-ossified region"
EMAPA:26639,"Whole mouse","T6 rib shaft ossified region"
EMAPA:25245,"Whole mouse","T6 segmental spinal nerve"
EMAPA:25306,"Whole mouse","T6 ventral root"
EMAPA:19547,"Whole mouse","T6 vertebra"
EMAPA:25510,"Whole mouse","T6 vertebra centrum"
EMAPA:25513,"Whole mouse","T6 vertebra neural arch"
EMAPA:25512,"Whole mouse","T6 vertebral canal"
EMAPA:19374,"Whole mouse","T6 vertebral cartilage condensation"
EMAPA:19341,"Whole mouse","T6 vertebral pre-cartilage condensation"
EMAPA:19510,"Whole mouse","T7 annulus fibrosus"
EMAPA:25307,"Whole mouse","T7 dorsal root"
EMAPA:25180,"Whole mouse","T7 dorsal root ganglion"
EMAPA:19508,"Whole mouse","T7 intervertebral disc"
EMAPA:26605,"Whole mouse","T7 mixed spinal nerve"
EMAPA:25522,"Whole mouse","T7 neural arch lamina"
EMAPA:25523,"Whole mouse","T7 neural arch pedicle"
EMAPA:25525,"Whole mouse","T7 neural arch transverse process"
EMAPA:19509,"Whole mouse","T7 nucleus pulposus"
EMAPA:19535,"Whole mouse","T7 rib"
EMAPA:19453,"Whole mouse","T7 rib cartilage condensation"
EMAPA:25721,"Whole mouse","T7 rib costal cartilage"
EMAPA:25722,"Whole mouse","T7 rib head cartilage"
EMAPA:25723,"Whole mouse","T7 rib neck cartilage"
EMAPA:19395,"Whole mouse","T7 rib pre-cartilage condensation"
EMAPA:26645,"Whole mouse","T7 rib shaft non-ossified region"
EMAPA:26643,"Whole mouse","T7 rib shaft ossified region"
EMAPA:25246,"Whole mouse","T7 segmental spinal nerve"
EMAPA:25308,"Whole mouse","T7 ventral root"
EMAPA:19548,"Whole mouse","T7 vertebra"
EMAPA:25518,"Whole mouse","T7 vertebra centrum"
EMAPA:25521,"Whole mouse","T7 vertebra neural arch"
EMAPA:25520,"Whole mouse","T7 vertebral canal"
EMAPA:19375,"Whole mouse","T7 vertebral cartilage condensation"
EMAPA:19342,"Whole mouse","T7 vertebral pre-cartilage condensation"
EMAPA:19513,"Whole mouse","T8 annulus fibrosus"
EMAPA:25309,"Whole mouse","T8 dorsal root"
EMAPA:25181,"Whole mouse","T8 dorsal root ganglion"
EMAPA:19511,"Whole mouse","T8 intervertebral disc"
EMAPA:26607,"Whole mouse","T8 mixed spinal nerve"
EMAPA:25530,"Whole mouse","T8 neural arch lamina"
EMAPA:25531,"Whole mouse","T8 neural arch pedicle"
EMAPA:25533,"Whole mouse","T8 neural arch transverse process"
EMAPA:19512,"Whole mouse","T8 nucleus pulposus"
EMAPA:19536,"Whole mouse","T8 rib"
EMAPA:19454,"Whole mouse","T8 rib cartilage condensation"
EMAPA:25724,"Whole mouse","T8 rib costal cartilage"
EMAPA:25725,"Whole mouse","T8 rib head cartilage"
EMAPA:25726,"Whole mouse","T8 rib neck cartilage"
EMAPA:19396,"Whole mouse","T8 rib pre-cartilage condensation"
EMAPA:26649,"Whole mouse","T8 rib shaft non-ossified region"
EMAPA:26647,"Whole mouse","T8 rib shaft ossified region"
EMAPA:25247,"Whole mouse","T8 segmental spinal nerve"
EMAPA:25310,"Whole mouse","T8 ventral root"
EMAPA:19549,"Whole mouse","T8 vertebra"
EMAPA:25526,"Whole mouse","T8 vertebra centrum"
EMAPA:25529,"Whole mouse","T8 vertebra neural arch"
EMAPA:25528,"Whole mouse","T8 vertebral canal"
EMAPA:19376,"Whole mouse","T8 vertebral cartilage condensation"
EMAPA:19343,"Whole mouse","T8 vertebral pre-cartilage condensation"
EMAPA:19516,"Whole mouse","T9 annulus fibrosus"
EMAPA:25311,"Whole mouse","T9 dorsal root"
EMAPA:25182,"Whole mouse","T9 dorsal root ganglion"
EMAPA:19514,"Whole mouse","T9 intervertebral disc"
EMAPA:26609,"Whole mouse","T9 mixed spinal nerve"
EMAPA:25538,"Whole mouse","T9 neural arch lamina"
EMAPA:25539,"Whole mouse","T9 neural arch pedicle"
EMAPA:25541,"Whole mouse","T9 neural arch transverse process"
EMAPA:19515,"Whole mouse","T9 nucleus pulposus"
EMAPA:19537,"Whole mouse","T9 rib"
EMAPA:19455,"Whole mouse","T9 rib cartilage condensation"
EMAPA:25727,"Whole mouse","T9 rib costal cartilage"
EMAPA:25728,"Whole mouse","T9 rib head cartilage"
EMAPA:25729,"Whole mouse","T9 rib neck cartilage"
EMAPA:19397,"Whole mouse","T9 rib pre-cartilage condensation"
EMAPA:26653,"Whole mouse","T9 rib shaft non-ossified region"
EMAPA:26651,"Whole mouse","T9 rib shaft ossified region"
EMAPA:25248,"Whole mouse","T9 segmental spinal nerve"
EMAPA:25312,"Whole mouse","T9 ventral root"
EMAPA:19550,"Whole mouse","T9 vertebra"
EMAPA:25534,"Whole mouse","T9 vertebra centrum"
EMAPA:25537,"Whole mouse","T9 vertebra neural arch"
EMAPA:25536,"Whole mouse","T9 vertebral canal"
EMAPA:19377,"Whole mouse","T9 vertebral cartilage condensation"
EMAPA:19344,"Whole mouse","T9 vertebral pre-cartilage condensation"
EMAPA:35847,"Whole mouse","taenia tecta"
EMAPA:16748,"Whole mouse",tail
EMAPA:35848,"Whole mouse","tail blood vessel"
EMAPA:16580,"Whole mouse","tail bud"
EMAPA:16754,"Whole mouse","tail central nervous system"
EMAPA:29703,"Whole mouse","tail dermomyotome"
EMAPA:18372,"Whole mouse","tail dorsal root ganglion"
EMAPA:32773,"Whole mouse","tail ectoderm"
EMAPA:16755,"Whole mouse","tail future spinal cord"
EMAPA:18371,"Whole mouse","tail ganglion"
EMAPA:19592,"Whole mouse","tail intervertebral disc"
EMAPA:16749,"Whole mouse","tail mesenchyme"
EMAPA:16750,"Whole mouse","tail mesenchyme derived from neural crest"
EMAPA:31126,"Whole mouse","tail myocoele"
EMAPA:35849,"Whole mouse","tail myotome"
EMAPA:25148,"Whole mouse","tail nerve"
EMAPA:16753,"Whole mouse","tail nervous system"
EMAPA:16881,"Whole mouse","tail neural crest"
EMAPA:16756,"Whole mouse","tail neural plate"
EMAPA:16757,"Whole mouse","tail neural tube"
EMAPA:32798,"Whole mouse","tail neural tube floor plate"
EMAPA:18548,"Whole mouse","tail of caudate nucleus"
EMAPA:18550,"Whole mouse","tail of lateral ventricle"
EMAPA:18785,"Whole mouse","tail of lateral ventricle choroid plexus"
EMAPA:17511,"Whole mouse","tail of pancreas"
EMAPA:18824,"Whole mouse","tail of pancreas"
EMAPA:16751,"Whole mouse","tail paraxial mesenchyme"
EMAPA:18370,"Whole mouse","tail peripheral nervous system"
EMAPA:31151,"Whole mouse","tail sclerotome"
EMAPA:25149,"Whole mouse","tail segmental spinal nerve"
EMAPA:18042,"Whole mouse","tail skeleton"
EMAPA:16860,"Whole mouse","tail somite"
EMAPA:17700,"Whole mouse","tail spinal cord"
EMAPA:16752,"Whole mouse","tail unsegmented mesenchyme"
EMAPA:18374,"Whole mouse","tail vertebra"
EMAPA:18044,"Whole mouse","tail vertebral cartilage condensation"
EMAPA:18045,"Whole mouse","tail vertebral pre-cartilage condensation"
EMAPA:18503,"Whole mouse",talus
EMAPA:19135,"Whole mouse",talus
EMAPA:18144,"Whole mouse","talus cartilage condensation"
EMAPA:17738,"Whole mouse","talus pre-cartilage condensation"
EMAPA:25072,"Whole mouse","tarsal bone"
EMAPA:18500,"Whole mouse",tarsus
EMAPA:19133,"Whole mouse",tarsus
EMAPA:18502,"Whole mouse","tarsus rest of mesenchyme"
EMAPA:35850,"Whole mouse","taste bud"
EMAPA:19245,"Whole mouse","tear duct"
EMAPA:35851,"Whole mouse","tectorial membrane"
EMAPA:19051,"Whole mouse",tectum
EMAPA:18215,"Whole mouse",tegmentum
EMAPA:16915,"Whole mouse","telencephalic part of interventricular foramen"
EMAPA:16654,"Whole mouse","telencephalic part of interventricular foramen"
EMAPA:16910,"Whole mouse",telencephalon
EMAPA:17775,"Whole mouse","telencephalon arachnoid mater"
EMAPA:17776,"Whole mouse","telencephalon dura mater"
EMAPA:16911,"Whole mouse","telencephalon mantle layer"
EMAPA:16912,"Whole mouse","telencephalon marginal layer"
EMAPA:17774,"Whole mouse","telencephalon meninges"
EMAPA:17777,"Whole mouse","telencephalon pia mater"
EMAPA:32837,"Whole mouse","telencephalon septum"
EMAPA:19054,"Whole mouse","telencephalon subarachnoid space"
EMAPA:16913,"Whole mouse","telencephalon ventricular layer"
EMAPA:18020,"Whole mouse","temporal bone"
EMAPA:17682,"Whole mouse","temporal bone"
EMAPA:17683,"Whole mouse","temporal bone petrous part"
EMAPA:18021,"Whole mouse","temporal bone squamous part"
EMAPA:35852,"Whole mouse","temporal cortex association area"
EMAPA:18797,"Whole mouse","temporal lobe"
EMAPA:19026,"Whole mouse","temporal lobe mantle layer"
EMAPA:18798,"Whole mouse","temporal lobe marginal layer"
EMAPA:18799,"Whole mouse","temporal lobe ventricular layer"
EMAPA:25138,"Whole mouse",temporalis
EMAPA:19196,"Whole mouse","temporo-mandibular joint"
EMAPA:18714,"Whole mouse","temporo-mandibular joint primordium"
EMAPA:35853,"Whole mouse","tendo calcaneus"
EMAPA:35854,"Whole mouse",tendon
EMAPA:25053,"Whole mouse","tendon of biceps brachii"
EMAPA:35855,"Whole mouse","tensor fasciae lata"
EMAPA:18587,"Whole mouse","tensor tympani muscle"
EMAPA:18210,"Whole mouse","tentorium cerebelli"
EMAPA:19069,"Whole mouse","teres major"
EMAPA:19110,"Whole mouse","teres major"
EMAPA:30763,"Whole mouse","tertiary follicle"
EMAPA:18621,"Whole mouse","testicular artery"
EMAPA:29731,"Whole mouse","testicular branch of genital nerve"
EMAPA:18647,"Whole mouse","testicular vein"
EMAPA:17972,"Whole mouse",testis
EMAPA:35856,"Whole mouse","testis cortical region"
EMAPA:35857,"Whole mouse","testis medullary region"
EMAPA:35858,"Whole mouse","testis mesenchyme"
EMAPA:35859,"Whole mouse","thalamic nucleus"
EMAPA:17540,"Whole mouse",thalamus
EMAPA:17541,"Whole mouse","thalamus mantle layer"
EMAPA:17542,"Whole mouse","thalamus marginal layer"
EMAPA:35860,"Whole mouse","thalamus vascular element"
EMAPA:17543,"Whole mouse","thalamus ventricular layer"
EMAPA:31260,"Whole mouse","theca of atretic follicle"
EMAPA:30787,"Whole mouse","theca of mature follicle"
EMAPA:29882,"Whole mouse","theca of ruptured follicle"
EMAPA:29872,"Whole mouse","theca of secondary follicle"
EMAPA:30769,"Whole mouse","theca of tertiary follicle"
EMAPA:28361,"Whole mouse","thin ascending limb of inner medulla"
EMAPA:35861,"Whole mouse","thin ascending limb of medulla"
EMAPA:28328,"Whole mouse","thin ascending limb of outer medulla"
EMAPA:28355,"Whole mouse","thin descending limb of inner medulla"
EMAPA:29681,"Whole mouse","thin descending limb of inner stripe of outer medulla"
EMAPA:28325,"Whole mouse","thin descending limb of outer medulla"
EMAPA:18603,"Whole mouse","thoracic aorta"
EMAPA:19310,"Whole mouse","thoracic duct"
EMAPA:17158,"Whole mouse","thoracic ganglion"
EMAPA:19489,"Whole mouse","thoracic intervertebral disc"
EMAPA:35862,"Whole mouse","thoracic segment of trunk"
EMAPA:18011,"Whole mouse","thoracic vertebra"
EMAPA:17679,"Whole mouse","thoracic vertebral cartilage condensation"
EMAPA:17398,"Whole mouse","thoracic vertebral pre-cartilage condensation"
EMAPA:18768,"Whole mouse",thymus
EMAPA:35863,"Whole mouse","thymus cortex"
EMAPA:35864,"Whole mouse","thymus epithelium"
EMAPA:19305,"Whole mouse","thymus medullary core"
EMAPA:18536,"Whole mouse","thymus primordium"
EMAPA:17523,"Whole mouse","thymus primordium"
EMAPA:19306,"Whole mouse","thymus thin fibrous capsule"
EMAPA:35865,"Whole mouse","thymus/parathyroid primordium"
EMAPA:18833,"Whole mouse","thyroglossal duct"
EMAPA:17070,"Whole mouse","thyroglossal duct"
EMAPA:18540,"Whole mouse","thyroglossal duct median lobe"
EMAPA:19273,"Whole mouse",thyrohyoid
EMAPA:18622,"Whole mouse","thyroid artery"
EMAPA:18698,"Whole mouse","thyroid cartilage"
EMAPA:17068,"Whole mouse","thyroid gland"
EMAPA:18827,"Whole mouse","thyroid gland"
EMAPA:18829,"Whole mouse","thyroid gland isthmus"
EMAPA:18195,"Whole mouse","thyroid gland isthmus"
EMAPA:18831,"Whole mouse","thyroid gland left lobe"
EMAPA:18197,"Whole mouse","thyroid gland left lobe"
EMAPA:19307,"Whole mouse","thyroid gland left lobe colloid-filled follicles"
EMAPA:18196,"Whole mouse","thyroid gland lobe"
EMAPA:18830,"Whole mouse","thyroid gland lobe"
EMAPA:18198,"Whole mouse","thyroid gland right lobe"
EMAPA:18832,"Whole mouse","thyroid gland right lobe"
EMAPA:19308,"Whole mouse","thyroid gland right lobe colloid-filled follicles"
EMAPA:16361,"Whole mouse","thyroid primordium"
EMAPA:16558,"Whole mouse","thyroid primordium"
EMAPA:16560,"Whole mouse","thyroid primordium endoderm"
EMAPA:16362,"Whole mouse","thyroid primordium mesenchyme"
EMAPA:16559,"Whole mouse","thyroid primordium mesenchyme"
EMAPA:18648,"Whole mouse","thyroid vein"
EMAPA:25357,"Whole mouse","thyrold primordium endoderm"
EMAPA:19142,"Whole mouse",tibia
EMAPA:18155,"Whole mouse","tibia cartilage condensation"
EMAPA:17741,"Whole mouse","tibia-fibula pre-cartilage condensation"
EMAPA:35866,"Whole mouse","tibialis anterior"
EMAPA:35867,"Whole mouse","tibialis muscle"
EMAPA:35868,"Whole mouse",tissue
EMAPA:19595,"Whole mouse","Tl1 annulus fibrosus"
EMAPA:25151,"Whole mouse","Tl1 dorsal root"
EMAPA:25154,"Whole mouse","Tl1 dorsal root ganglion"
EMAPA:19593,"Whole mouse","Tl1 intervertebral disc"
EMAPA:25546,"Whole mouse","Tl1 neural arch lamina"
EMAPA:25547,"Whole mouse","Tl1 neural arch pedicle"
EMAPA:25549,"Whole mouse","Tl1 neural arch transverse process"
EMAPA:19594,"Whole mouse","Tl1 nucleus pulposus"
EMAPA:25150,"Whole mouse","Tl1 segmental spinal nerve"
EMAPA:25153,"Whole mouse","Tl1 ventral root"
EMAPA:19602,"Whole mouse","Tl1 vertebra"
EMAPA:25542,"Whole mouse","Tl1 vertebra centrum"
EMAPA:25545,"Whole mouse","Tl1 vertebra neural arch"
EMAPA:25544,"Whole mouse","Tl1 vertebral canal"
EMAPA:19404,"Whole mouse","Tl1 vertebral cartilage condensation"
EMAPA:19366,"Whole mouse","Tl1 vertebral pre-cartilage condensation"
EMAPA:19637,"Whole mouse","Tl10 annulus fibrosus"
EMAPA:25314,"Whole mouse","Tl10 dorsal root"
EMAPA:25195,"Whole mouse","Tl10 dorsal root ganglion"
EMAPA:19635,"Whole mouse","Tl10 intervertebral disc"
EMAPA:25554,"Whole mouse","Tl10 neural arch lamina"
EMAPA:25555,"Whole mouse","Tl10 neural arch pedicle"
EMAPA:25557,"Whole mouse","Tl10 neural arch transverse process"
EMAPA:19636,"Whole mouse","Tl10 nucleus pulposus"
EMAPA:25213,"Whole mouse","Tl10 segmental spinal nerve"
EMAPA:25315,"Whole mouse","Tl10 ventral root"
EMAPA:19647,"Whole mouse","Tl10 vertebra"
EMAPA:25550,"Whole mouse","Tl10 vertebra centrum"
EMAPA:25553,"Whole mouse","Tl10 vertebra neural arch"
EMAPA:25552,"Whole mouse","Tl10 vertebral canal"
EMAPA:19442,"Whole mouse","Tl10 vertebral cartilage condensation"
EMAPA:19408,"Whole mouse","Tl10 vertebral pre-cartilage condensation"
EMAPA:19640,"Whole mouse","Tl11 annulus fibrosus"
EMAPA:25316,"Whole mouse","Tl11 dorsal root"
EMAPA:25196,"Whole mouse","Tl11 dorsal root ganglion"
EMAPA:19638,"Whole mouse","Tl11 intervertebral disc"
EMAPA:25562,"Whole mouse","Tl11 neural arch lamina"
EMAPA:25563,"Whole mouse","Tl11 neural arch pedicle"
EMAPA:25565,"Whole mouse","Tl11 neural arch transverse process"
EMAPA:19639,"Whole mouse","Tl11 nucleus pulposus"
EMAPA:25214,"Whole mouse","Tl11 segmental spinal nerve"
EMAPA:25317,"Whole mouse","Tl11 ventral root"
EMAPA:19648,"Whole mouse","Tl11 vertebra"
EMAPA:25558,"Whole mouse","Tl11 vertebra centrum"
EMAPA:25561,"Whole mouse","Tl11 vertebra neural arch"
EMAPA:25560,"Whole mouse","Tl11 vertebral canal"
EMAPA:19443,"Whole mouse","Tl11 vertebral cartilage condensation"
EMAPA:19409,"Whole mouse","Tl11 vertebral pre-cartilage condensation"
EMAPA:19651,"Whole mouse","Tl12 annulus fibrosus"
EMAPA:25318,"Whole mouse","Tl12 dorsal root"
EMAPA:25197,"Whole mouse","Tl12 dorsal root ganglion"
EMAPA:19649,"Whole mouse","Tl12 intervertebral disc"
EMAPA:25570,"Whole mouse","Tl12 neural arch lamina"
EMAPA:25571,"Whole mouse","Tl12 neural arch pedicle"
EMAPA:25573,"Whole mouse","Tl12 neural arch transverse process"
EMAPA:19650,"Whole mouse","Tl12 nucleus pulposus"
EMAPA:25215,"Whole mouse","Tl12 segmental spinal nerve"
EMAPA:25319,"Whole mouse","Tl12 ventral root"
EMAPA:19673,"Whole mouse","Tl12 vertebra"
EMAPA:25566,"Whole mouse","Tl12 vertebra centrum"
EMAPA:25569,"Whole mouse","Tl12 vertebra neural arch"
EMAPA:25568,"Whole mouse","Tl12 vertebral canal"
EMAPA:19473,"Whole mouse","Tl12 vertebral cartilage condensation"
EMAPA:19444,"Whole mouse","Tl12 vertebral pre-cartilage condensation"
EMAPA:19654,"Whole mouse","Tl13 annulus fibrosus"
EMAPA:25320,"Whole mouse","Tl13 dorsal root"
EMAPA:25198,"Whole mouse","Tl13 dorsal root ganglion"
EMAPA:19652,"Whole mouse","Tl13 intervertebral disc"
EMAPA:25578,"Whole mouse","Tl13 neural arch lamina"
EMAPA:25579,"Whole mouse","Tl13 neural arch pedicle"
EMAPA:25581,"Whole mouse","Tl13 neural arch transverse process"
EMAPA:19653,"Whole mouse","Tl13 nucleus pulposus"
EMAPA:25216,"Whole mouse","Tl13 segmental spinal nerve"
EMAPA:25321,"Whole mouse","Tl13 ventral root"
EMAPA:19674,"Whole mouse","Tl13 vertebra"
EMAPA:25574,"Whole mouse","Tl13 vertebra centrum"
EMAPA:25577,"Whole mouse","Tl13 vertebra neural arch"
EMAPA:25576,"Whole mouse","Tl13 vertebral canal"
EMAPA:19474,"Whole mouse","Tl13 vertebral cartilage condensation"
EMAPA:19445,"Whole mouse","Tl13 vertebral pre-cartilage condensation"
EMAPA:19657,"Whole mouse","Tl14 annulus fibrosus"
EMAPA:25322,"Whole mouse","Tl14 dorsal root"
EMAPA:25199,"Whole mouse","Tl14 dorsal root ganglion"
EMAPA:19655,"Whole mouse","Tl14 intervertebral disc"
EMAPA:25586,"Whole mouse","Tl14 neural arch lamina"
EMAPA:25587,"Whole mouse","Tl14 neural arch pedicle"
EMAPA:25589,"Whole mouse","Tl14 neural arch transverse process"
EMAPA:19656,"Whole mouse","Tl14 nucleus pulposus"
EMAPA:25217,"Whole mouse","Tl14 segmental spinal nerve"
EMAPA:25323,"Whole mouse","Tl14 ventral root"
EMAPA:19675,"Whole mouse","Tl14 vertebra"
EMAPA:25582,"Whole mouse","Tl14 vertebra centrum"
EMAPA:25585,"Whole mouse","Tl14 vertebra neural arch"
EMAPA:25584,"Whole mouse","Tl14 vertebral canal"
EMAPA:19475,"Whole mouse","Tl14 vertebral cartilage condensation"
EMAPA:19446,"Whole mouse","Tl14 vertebral pre-cartilage condensation"
EMAPA:19660,"Whole mouse","Tl15 annulus fibrosus"
EMAPA:25324,"Whole mouse","Tl15 dorsal root"
EMAPA:25200,"Whole mouse","Tl15 dorsal root ganglion"
EMAPA:19658,"Whole mouse","Tl15 intervertebral disc"
EMAPA:25594,"Whole mouse","Tl15 neural arch lamina"
EMAPA:25595,"Whole mouse","Tl15 neural arch pedicle"
EMAPA:25597,"Whole mouse","Tl15 neural arch transverse process"
EMAPA:19659,"Whole mouse","Tl15 nucleus pulposus"
EMAPA:25218,"Whole mouse","Tl15 segmental spinal nerve"
EMAPA:25325,"Whole mouse","Tl15 ventral root"
EMAPA:19676,"Whole mouse","Tl15 vertebra"
EMAPA:25590,"Whole mouse","Tl15 vertebra centrum"
EMAPA:25593,"Whole mouse","Tl15 vertebra neural arch"
EMAPA:25592,"Whole mouse","Tl15 vertebral canal"
EMAPA:19476,"Whole mouse","Tl15 vertebral cartilage condensation"
EMAPA:19447,"Whole mouse","Tl15 vertebral pre-cartilage condensation"
EMAPA:19663,"Whole mouse","Tl16 annulus fibrosus"
EMAPA:25326,"Whole mouse","Tl16 dorsal root"
EMAPA:25201,"Whole mouse","Tl16 dorsal root ganglion"
EMAPA:19661,"Whole mouse","Tl16 intervertebral disc"
EMAPA:25602,"Whole mouse","Tl16 neural arch lamina"
EMAPA:25603,"Whole mouse","Tl16 neural arch pedicle"
EMAPA:25605,"Whole mouse","Tl16 neural arch transverse process"
EMAPA:19662,"Whole mouse","Tl16 nucleus pulposus"
EMAPA:25219,"Whole mouse","Tl16 segmental spinal nerve"
EMAPA:25327,"Whole mouse","Tl16 ventral root"
EMAPA:19677,"Whole mouse","Tl16 vertebra"
EMAPA:25598,"Whole mouse","Tl16 vertebra centrum"
EMAPA:25601,"Whole mouse","Tl16 vertebra neural arch"
EMAPA:25600,"Whole mouse","Tl16 vertebral canal"
EMAPA:19477,"Whole mouse","Tl16 vertebral cartilage condensation"
EMAPA:19448,"Whole mouse","Tl16 vertebral pre-cartilage condensation"
EMAPA:19666,"Whole mouse","Tl17 annulus fibrosus"
EMAPA:25328,"Whole mouse","Tl17 dorsal root"
EMAPA:25202,"Whole mouse","Tl17 dorsal root ganglion"
EMAPA:19664,"Whole mouse","Tl17 intervertebral disc"
EMAPA:25610,"Whole mouse","Tl17 neural arch lamina"
EMAPA:25611,"Whole mouse","Tl17 neural arch pedicle"
EMAPA:25613,"Whole mouse","Tl17 neural arch transverse process"
